序号,完整音频,单句音频,句子文本,开始时间,结束时间
643,mjlc1-10.mp3,../mjlc/8-790.mp3,罗敏娇瞪了一眼顾好好，娇里娇气的说道，,3624.43,3627.91
644,mjlc1-10.mp3,../mjlc/8-820.mp3,顾琳琳突然打断，神色很严厉，,3629.44,3632.14
645,mjlc1-10.mp3,../mjlc/8-850.mp3,“……”罗敏娇呆了。,3633.47,3634.64
646,mjlc1-10.mp3,../mjlc/8-860.mp3,昨天打电话时，顾琳琳还和她一起骂这个养女，怎么一天不见态度突然就变了？还反过来凶她……,3635.68,3645.47
647,mjlc1-10.mp3,../mjlc/8-880.mp3,顾羡余虎着小胖脸，,3647.02,3648.85
648,mjlc1-10.mp3,../mjlc/8-910.mp3,罗敏娇声音哽咽。,3650.19,3651.75
649,mjlc1-10.mp3,../mjlc/8-920.mp3,每次来顾家，顾羡余都不爱搭理她。,3652.73,3653.96
650,mjlc1-10.mp3,../mjlc/8-930.mp3,在学校更是态度恶劣！,3653.99,3658.25
651,mjlc1-10.mp3,../mjlc/8-940.mp3,顾月荣说他被宠坏了，谁都不放在眼里，所以她才一直忍着。,3659.32,3664.45
652,mjlc1-10.mp3,../mjlc/8-950.mp3,可他为什么对刚来的养女这么热情？,3665.4,3668.19
653,mjlc1-10.mp3,../mjlc/8-960.mp3,难道她还比不过一个卑贱的养女吗？,3668.79,3671.82
654,mjlc1-10.mp3,../mjlc/8-970.mp3,“琳琳姐姐，小鱼哥哥。”顾好好仰着小脸，软乎乎的想要劝架，“你们不要吵了，我不想你们因为我而吵架。”,3673.62,3685.55
655,mjlc1-10.mp3,../mjlc/8-980.mp3,这番话茶气冲天，一箭三雕。,3686.81,3689.9
656,mjlc1-10.mp3,../mjlc/8-990.mp3,顾琳琳立刻指责：,3690.97,3692.47
657,mjlc1-10.mp3,../mjlc/8-1010.mp3,明明都十四岁，顾好好被虐待的全身是伤，却那么坚强，你呢？,3693.96,3700.52
658,mjlc1-10.mp3,../mjlc/8-1030.mp3,顾羡余也继续，,3701.95,3703.3
659,mjlc1-10.mp3,../mjlc/8-1050.mp3,至于罗敏娇。,3704.85,3706.02
660,mjlc1-10.mp3,../mjlc/8-1060.mp3,她本来只是觉得委屈，现在顾羡余竟然直接让她滚回家……,3706.29,3711.78
661,mjlc1-10.mp3,../mjlc/8-1070.mp3,“哇”的一声，眼泪真的掉下来了。,3712.64,3715.22
662,mjlc1-10.mp3,../mjlc/8-1090.mp3,顾琳琳转身就走。,3716.81,3718.19
663,mjlc1-10.mp3,../mjlc/8-1100.mp3,目的达成，顾好好抿抿小嘴，“小鱼哥哥，你的画我已经画好了。”,3719.29,3726.31
664,mjlc1-10.mp3,../mjlc/8-1120.mp3,两人边走边说话。,3727.79,3729.44
665,mjlc1-10.mp3,../mjlc/8-1140.mp3,“小鱼哥哥你人真好！”,3731.16,3733.5
666,mjlc1-10.mp3,../mjlc/8-1150.mp3,声音渐渐远去，罗敏娇顶着满脸的泪水，表情呆滞。,3734.77,3739.99
667,mjlc1-10.mp3,../mjlc/8-1160.mp3,外公居然让养女去一中？,3741.46,3743.89
668,mjlc1-10.mp3,../mjlc/8-1170.mp3,他也疯了吗？,3744.61,3745.84
669,mjlc1-10.mp3,../mjlc/8-1180.mp3,顾好好画的是少女漫画风格，所以画像里的男生五官精致，身材高挑，帅气十足！,3762.05,3773.13
670,mjlc1-10.mp3,../mjlc/8-1190.mp3,但因为发型和衣服都照着顾羡余的模样，加上傲娇的神态非常符合……,3774.13,3780.76
671,mjlc1-10.mp3,../mjlc/8-1200.mp3,总之，虽然圆润程度不同，但一眼就能看出是顾羡余本人！,3781.59,3787.86
672,mjlc1-10.mp3,../mjlc/8-1210.mp3,果然小屁孩看呆了。,3789.13,3791.44
673,mjlc1-10.mp3,../mjlc/8-1220.mp3,学校有很多画功厉害的同学，但这是第一次有妹子给他画这种漫画，关键还很好看！,3792.77,3801.32
674,mjlc1-10.mp3,../mjlc/8-1230.mp3,“小鱼哥哥，这是我昨天熬夜画好的，你一定要好好保存哦！”,3803.41,3809.26
675,mjlc1-10.mp3,../mjlc/8-1240.mp3,妹妹居然为了我熬夜画画！顾羡余感动坏了。,3810.87,3815.41
676,mjlc1-10.mp3,../mjlc/8-1250.mp3,回到东院，他立刻四处显摆。,3816.94,3819.46
677,mjlc1-10.mp3,../mjlc/8-1260.mp3,先敲二哥的门。,3819.94,3821.41
678,mjlc1-10.mp3,../mjlc/8-1270.mp3,顾临渊今年十六岁，开学读高三，暑假每天都忙着补课，回家还要做很多功课。,3823.1,3830.27
679,mjlc1-10.mp3,../mjlc/8-1280.mp3,开门时，少年俊秀的脸庞疑惑，,3831.45,3834.33
680,mjlc1-10.mp3,../mjlc/8-1300.mp3,顾羡余臭美的打开画像，,3836.07,3838.17
681,mjlc1-10.mp3,../mjlc/8-1320.mp3,顾临渊对这种少女漫画不感兴趣，,3840.03,3842.82
682,mjlc1-10.mp3,../mjlc/8-1370.mp3,顾羡余转身，蹦蹦跳跳的离开了。,3844.35,3847.05
683,mjlc1-10.mp3,../mjlc/8-1380.mp3,第二个敲的是顾琳琳的门。,3848.28,3850.41
684,mjlc1-10.mp3,../mjlc/8-1390.mp3,顾琳琳比顾临渊感兴趣多了，看着画像频频点头，,3851.79,3856.14
685,mjlc1-10.mp3,../mjlc/8-1410.mp3,怎么都问多少钱？顾羡余气啊，,3857.98,3861.95
686,mjlc1-10.mp3,../mjlc/8-1440.mp3,顾琳琳惊讶，,3863.5,3864.58
687,mjlc1-10.mp3,../mjlc/8-1470.mp3,顾羡余忙捂住小嘴。,3866.1,3867.9
688,mjlc1-10.mp3,../mjlc/8-1480.mp3,艾玛，差点把他和妹妹之间的小秘密说漏嘴了。,3869.01,3873.36
689,mjlc1-10.mp3,../mjlc/8-1490.mp3,还好顾琳琳没在意。,3873.87,3875.76
690,mjlc1-10.mp3,../mjlc/8-1500.mp3,她的关注点全在那张画上。,3877.11,3879.51
691,mjlc1-10.mp3,../mjlc/8-1510.mp3,她以前在微博上定制过这样的漫画，底图、设计，外加买断版权，花了一万多块！,3880.91,3888.35
692,mjlc1-10.mp3,../mjlc/8-1520.mp3,可顾好好这画功，跟那个画手简直不相上下！,3889.41,3893.4
693,mjlc1-10.mp3,../mjlc/9-10.mp3,第九集七爷在外面有别的小绿茶了,-0.001,-0.001
694,mjlc1-10.mp3,../mjlc/9-20.mp3,另一边，罗敏娇哭着回来，添油加醋告了一状。,3895.08,3899.76
695,mjlc1-10.mp3,../mjlc/9-30.mp3,一听到女儿被欺负，顾月荣整个人都怒了。,3900.91,3904.33
696,mjlc1-10.mp3,../mjlc/9-40.mp3,这个养女还真是胆大包天，才来家里一天就敢欺负她女儿？,3905.64,3911.16
697,mjlc1-10.mp3,../mjlc/9-50.mp3,吃过晚饭，她直接叫人，,3912.63,3914.64
698,mjlc1-10.mp3,../mjlc/9-80.mp3,没多久佣人回来，,3916.44,3917.88
699,mjlc1-10.mp3,../mjlc/9-100.mp3,顾月荣：“？？？”,3919.5,3920.58
700,mjlc1-10.mp3,../mjlc/9-110.mp3,顾好好这时正坐在顾琳琳的闺房。,3922.05,3924.93
701,mjlc1-10.mp3,../mjlc/9-120.mp3,不愧是顾家大小姐，卧室比她房间两倍都大，华丽公主风，还有很大的衣帽间。,3926.44,3933.99
702,mjlc1-10.mp3,../mjlc/9-130.mp3,顾琳琳已经换了无数套衣服，最后在一条红色长裙和白色蕾丝裙间取舍不定。,3935.43,3942.57
703,mjlc1-10.mp3,../mjlc/9-140.mp3,“红色好看！”,3944.14,3945.37
704,mjlc1-10.mp3,../mjlc/9-150.mp3,听到声音，顾琳琳看她，,3946.47,3948.36
705,mjlc1-10.mp3,../mjlc/9-170.mp3,顾好好小脸真诚，“琳琳姐姐你皮肤白，穿红色就像是公主！”,3949.94,3957.35
706,mjlc1-10.mp3,../mjlc/9-180.mp3,顾琳琳：“……”,3958.39,3959.32
707,mjlc1-10.mp3,../mjlc/9-190.mp3,脸上没什么表情，心里却美开了花。,3959.96,3963.14
708,mjlc1-10.mp3,../mjlc/9-200.mp3,哪个少女不想做公主呢？,3964.38,3966.84
709,mjlc1-10.mp3,../mjlc/9-210.mp3,她换上红色长裙，镜子前一照，,3968.47,3970.93
710,mjlc1-10.mp3,../mjlc/9-230.mp3,顾好好笑眯眯的。,3972.49,3973.96
711,mjlc1-10.mp3,../mjlc/9-240.mp3,开玩笑，她混娱乐圈的时候，红毯都不知走过多少次了，服装搭配简直信手拈来！,3975.36,3983.85
712,mjlc1-10.mp3,../mjlc/9-250.mp3,顾琳琳开心的拿起手机，,3985.4,3987.44
713,mjlc1-10.mp3,../mjlc/9-270.mp3,这时突然有人敲门。,3989.32,3991.21
714,mjlc1-10.mp3,../mjlc/9-280.mp3,是罗敏娇。,3991.89,3992.97
715,mjlc1-10.mp3,../mjlc/9-290.mp3,她捧着礼物盒，小心翼翼的道歉，,3993.85,3996.49
716,mjlc1-10.mp3,../mjlc/9-310.mp3,毕竟是表妹，还带着礼物……顾琳琳说，,3998.05,4002.0
717,mjlc1-10.mp3,../mjlc/9-330.mp3,等进屋看到顾好好，罗敏娇故意惊讶，,4003.77,4007.1
718,mjlc1-10.mp3,../mjlc/9-350.mp3,顾好好小脸天真，“姐姐好。”,4008.67,4012.29
719,mjlc1-10.mp3,../mjlc/9-360.mp3,想到顾月荣的嘱咐，罗敏娇忍辱负重开始道歉，,4013.57,4017.59
720,mjlc1-10.mp3,../mjlc/9-380.mp3,顾好好：“……”,4019.26,4020.31
721,mjlc1-10.mp3,../mjlc/9-390.mp3,当然是选择原谅她啊。,4021.23,4023.21
722,mjlc1-10.mp3,../mjlc/9-400.mp3,“没关系。”,4024.42,4025.41
723,mjlc1-10.mp3,../mjlc/9-410.mp3,罗敏娇立刻笑了，,4026.13,4027.6
724,mjlc1-10.mp3,../mjlc/9-450.mp3,罗敏娇夸张的捧场，,4029.55,4031.35
725,mjlc1-10.mp3,../mjlc/9-470.mp3,“还没画呢，先拍照。”顾琳琳说着，开始摆pose。,4032.96,4036.41
726,mjlc1-10.mp3,../mjlc/9-490.mp3,罗敏娇立刻伸手，,4036.41,4039.36
727,mjlc1-10.mp3,../mjlc/9-510.mp3,顾琳琳刚要说“不用”，顾好好已经乖乖交出手机，“那姐姐你拍吧。”,4039.36,4047.71
728,mjlc1-10.mp3,../mjlc/9-520.mp3,顾琳琳：“……”,4047.71,4049.41
729,mjlc1-10.mp3,../mjlc/9-530.mp3,真是个老实孩子。,4049.41,4051.94
730,mjlc1-10.mp3,../mjlc/9-540.mp3,顾好好不慌不忙，“琳琳姐姐，我帮你编头发吧？”,4051.94,4058.79
731,mjlc1-10.mp3,../mjlc/9-560.mp3,顾琳琳有些迟疑，脑海里浮现某电影女主角穿花棉袄扎两麻花辫的画面。,4058.79,4065.63
732,mjlc1-10.mp3,../mjlc/9-570.mp3,有点土。,4066.32,4067.37
733,mjlc1-10.mp3,../mjlc/9-580.mp3,罗敏娇也脱口而出，,4068.78,4072.24
734,mjlc1-10.mp3,../mjlc/9-600.mp3,顾好好“难过”的低头。,4072.24,4075.73
735,mjlc1-10.mp3,../mjlc/9-610.mp3,她是顾琳琳请过来的，打狗也得看主人（不是……,4075.73,4079.69
736,mjlc1-10.mp3,../mjlc/9-620.mp3,总之，顾琳琳果然不开心了，,4080.85,4083.4
737,mjlc1-10.mp3,../mjlc/9-640.mp3,罗敏娇忙辩解，,4085.14,4088.03
738,mjlc1-10.mp3,../mjlc/9-660.mp3,“我编头发超好看的！”顾好好鼓起勇气反驳，说完又低下头，声音也慢慢弱了下去，“才……不会土呢。”,4088.03,4102.11
739,mjlc1-10.mp3,../mjlc/9-670.mp3,顾琳琳看着她可怜兮兮的模样，,4102.11,4104.45
740,mjlc1-10.mp3,../mjlc/9-690.mp3,反正在家里，万一不好看的话……到时再说。,4106.21,4110.89
741,mjlc1-10.mp3,../mjlc/9-700.mp3,顾好好却很开心，漂亮的眼睛像是淬了星光，“好！”,4112.47,4120.41
742,mjlc1-10.mp3,../mjlc/9-710.mp3,她手指灵巧，只用了几分钟就迅速编好一个韩式盘花三股辫，最后从前额勾出一些碎发做装饰，蓬松又好看。,4120.41,4131.25
743,mjlc1-10.mp3,../mjlc/9-720.mp3,作为顾家大小姐，顾琳琳没少参加各种家族聚会，也做过造型。,4133.04,4138.65
744,mjlc1-10.mp3,../mjlc/9-730.mp3,可顾好好这手艺，居然比那些专业的造型师做的还好看！,4140.12,4146.89
745,mjlc1-10.mp3,../mjlc/9-750.mp3,顾琳琳看着镜子，忍不住惊艳，,4146.89,4150.73
746,mjlc1-10.mp3,../mjlc/9-770.mp3,顾好好笑眯眯的，“我看电视学的。”,4150.73,4155.8
747,mjlc1-10.mp3,../mjlc/9-790.mp3,顾琳琳不吝夸奖。,4155.8,4157.93
748,mjlc1-10.mp3,../mjlc/9-800.mp3,罗敏娇已经看傻眼了。,4157.93,4159.64
749,mjlc1-10.mp3,../mjlc/9-810.mp3,不是……,4160.8,4161.22
750,mjlc1-10.mp3,../mjlc/9-820.mp3,这顾好好真的是农村人吗？,4161.79,4164.13
751,mjlc1-10.mp3,../mjlc/9-830.mp3,农村人怎么会编这种复杂又时尚的韩式发型？,4164.96,4169.28
752,mjlc1-10.mp3,../mjlc/9-850.mp3,顾琳琳催，,4170.52,4171.36
753,mjlc1-10.mp3,../mjlc/9-880.mp3,罗敏娇忙拿起手机。,4173.0,4176.08
754,mjlc1-10.mp3,../mjlc/9-890.mp3,顾琳琳的pose很老套，永远都是竖着两根手指比“V”……,4176.08,4181.68
755,mjlc1-10.mp3,../mjlc/9-900.mp3,顾好好强忍着职业病没有再说话。,4181.68,4186.02
756,mjlc1-10.mp3,../mjlc/9-910.mp3,惊喜要一点一点的给，稍安勿躁。,4186.02,4191.08
757,mjlc1-10.mp3,../mjlc/9-920.mp3,拍完照后，顾琳琳很满意，,4191.08,4192.67
758,mjlc1-10.mp3,../mjlc/9-940.mp3,顾好好有点不好意思的回答：“我没手机。”,4194.37,4199.09
759,mjlc1-10.mp3,../mjlc/9-950.mp3,罗敏娇忍不住偷笑。,4200.59,4203.68
760,mjlc1-10.mp3,../mjlc/9-960.mp3,是她想多了，农村人就是农村人，穷逼一个，手机都没……,4203.68,4210.89
761,mjlc1-10.mp3,../mjlc/9-970.mp3,下一秒。,4210.89,4213.28
762,mjlc1-10.mp3,../mjlc/9-990.mp3,罗敏娇：“？？？”,-0.001,-0.001
763,mjlc1-10.mp3,../mjlc/9-1000.mp3,顾琳琳很快找出一个崭新的iphone11，,4213.28,4217.6
764,mjlc1-10.mp3,../mjlc/9-1020.mp3,顾好好忙拒绝，“不行，太贵了我不能要。”,4219.33,4220.44
765,mjlc1-10.mp3,../mjlc/9-1040.mp3,二手机？罗敏娇简直呕血。,4221.25,4222.9
766,mjlc1-10.mp3,../mjlc/9-1050.mp3,这手机顾琳琳就用了一个月，居然这么大方送顾好好？,4223.93,4231.45
767,mjlc1-10.mp3,../mjlc/9-1060.mp3,为什么你不送给我！,4233.28,4233.79
768,mjlc1-10.mp3,../mjlc/9-1070.mp3,顾好好摇摇小脑袋，继续软乎乎的拒绝，“帮琳琳姐姐画画是我自愿的，不要钱。”,4233.79,4244.03
769,mjlc1-10.mp3,../mjlc/9-1090.mp3,顾琳琳语气认真，“,4244.03,4247.57
770,mjlc1-10.mp3,../mjlc/9-1110.mp3,“几千块？”顾好好惊讶的睁大眼睛。,4248.64,4251.76
771,mjlc1-10.mp3,../mjlc/9-1120.mp3,罗敏娇也一脸震惊。,4251.76,4252.9
772,mjlc1-10.mp3,../mjlc/9-1130.mp3,怎么可能？,4254.17,4255.31
773,mjlc1-10.mp3,../mjlc/9-1140.mp3,这个乡下丫头的画能卖几千？,4256.1,4258.59
774,mjlc1-10.mp3,../mjlc/9-1150.mp3,我读书少你可千万别骗我！,4260.05,4264.96
775,mjlc1-10.mp3,../mjlc/9-1170.mp3,“十七万！”顾好好听呆了，神情傻乎乎的，“好多钱啊！”,4265.98,4272.79
776,mjlc1-10.mp3,../mjlc/9-1180.mp3,顾琳琳“噗嗤”一声笑了。,4272.79,4275.9
777,mjlc1-10.mp3,../mjlc/9-1190.mp3,她觉得顾好好实在太单纯了，,4275.93,4280.33
778,mjlc1-10.mp3,../mjlc/9-1210.mp3,罗敏娇站在旁边，看着两人亲如姐妹的互动……,4280.33,4283.48
779,mjlc1-10.mp3,../mjlc/9-1220.mp3,突然觉得自己很多余！,4283.87,4285.94
780,mjlc1-10.mp3,../mjlc/9-1250.mp3,顾琳琳头也不抬，,4288.25,4291.21
781,mjlc1-10.mp3,../mjlc/9-1270.mp3,罗敏娇：“？？？”,4292.87,4293.41
782,mjlc1-10.mp3,../mjlc/9-1280.mp3,居然赶她走？,4293.41,4296.36
783,mjlc1-10.mp3,../mjlc/9-1290.mp3,顾月荣说过，虽然爷爷娶了五个老婆，孙子孙女很多，但在老宅，顾琳琳才是真正的长孙女！,4296.36,4308.06
784,mjlc1-10.mp3,../mjlc/9-1300.mp3,以前她百般讨好，才会跟她关系这么好，没想到今天……居然两次为了养女冷落她？,4308.06,4318.87
785,mjlc1-10.mp3,../mjlc/9-1310.mp3,终于，顾琳琳抬头，,4318.87,4322.13
786,mjlc1-10.mp3,../mjlc/9-1330.mp3,罗敏娇惊喜的看着她，,4322.13,4325.35
787,mjlc1-10.mp3,../mjlc/9-1360.mp3,罗敏娇再次：“？？？”,4325.35,4326.37
788,mjlc1-10.mp3,../mjlc/9-1370.mp3,就在这时，顾好好也抬起头来。,4327.89,4330.95
789,mjlc1-10.mp3,../mjlc/9-1380.mp3,小嘴一勾，狐狸眼微微一挑。,4332.49,4335.91
790,mjlc1-10.mp3,../mjlc/9-1390.mp3,罗敏娇心脏一颤。,4335.94,4339.13
791,mjlc1-10.mp3,../mjlc/9-1400.mp3,不等她反应，顾好好已经收好笑容，继续用她的小奶音提出萌萌哒的问题，“琳琳姐姐，这是你的微博吗？”,4339.13,4352.98
792,mjlc1-10.mp3,../mjlc/9-1420.mp3,顾琳琳语气宠溺，,4352.98,4353.97
793,mjlc1-10.mp3,../mjlc/9-1440.mp3,顾好好笑的眼睛弯弯，“琳琳姐姐，你对我真好！”,4355.89,4361.8
794,mjlc1-10.mp3,../mjlc/9-1450.mp3,罗敏娇：“？？？”,4362.97,4364.11
795,mjlc1-10.mp3,../mjlc/9-1460.mp3,啊啊啊啊啊琳琳姐姐你清醒一点啊！,4365.12,4370.42
796,mjlc1-10.mp3,../mjlc/9-1470.mp3,这个顾好好她装的！,4370.42,4373.76
797,mjlc1-10.mp3,../mjlc/9-1480.mp3,刚才她对我笑的像个狐狸精！,4373.76,4396.54
798,mjlc1-10.mp3,../mjlc/9-1490.mp3,半小时后，顾好好收获满满的离开了。,4396.54,4399.66
799,mjlc1-10.mp3,../mjlc/9-1500.mp3,回到西院，上楼时她习惯性的看向走廊尽头。,4400.99,4405.49
800,mjlc1-10.mp3,../mjlc/9-1510.mp3,还是没人。,4405.88,4406.99
801,mjlc1-10.mp3,../mjlc/9-1520.mp3,这么晚了，七爷怎么还没回家？,4408.6,4411.45
802,mjlc1-10.mp3,../mjlc/9-1530.mp3,不会在外面有别的小绿茶了吧？,4412.25,4415.1
803,mjlc1-10.mp3,../mjlc/10-10.mp3,第十集七爷有被内涵到,4416.28,4417.0
804,mjlc1-10.mp3,../mjlc/10-20.mp3,顾好好立刻进入房间，登录微博。,4417.0,4420.75
805,mjlc1-10.mp3,../mjlc/10-30.mp3,顾淮安的微博果然有新内容，虽然是转发：,4420.75,4423.93
806,mjlc1-10.mp3,../mjlc/10-40.mp3,#101少女首秀#,-0.001,-0.001
807,mjlc1-10.mp3,../mjlc/10-50.mp3,少女学员初次登台，劲歌辣舞引爆全场！,4425.08,4429.19
808,mjlc1-10.mp3,../mjlc/10-60.mp3,顾氏传媒是国内顶级娱乐公司，业务包揽了娱乐圈所有投资项目，去年更开创国内首个练习生模式的选秀节目，今年这是第二届。,4431.2,4444.14
809,mjlc1-10.mp3,../mjlc/10-70.mp3,和以前的选秀不同，101少女里的学员都是出道艺人，不但有经纪公司和资本支撑，实力也很过硬。,4445.52,4455.37
810,mjlc1-10.mp3,../mjlc/10-80.mp3,随手点开视频，几个女生在舞台上穿着小短裙又唱又跳。,4456.57,4462.03
811,mjlc1-10.mp3,../mjlc/10-90.mp3,顾好好：“……”,4462.95,4466.46
812,mjlc1-10.mp3,../mjlc/10-100.mp3,呵，男人。,4467.4,4467.94
813,mjlc1-10.mp3,../mjlc/10-110.mp3,怪不得一整天都不在家，原来去看女团跳大腿舞了！,4467.94,4472.2
814,mjlc1-10.mp3,../mjlc/10-120.mp3,深夜，一辆黑色轿车开进老宅。,4474.33,4477.85
815,mjlc1-10.mp3,../mjlc/10-130.mp3,下车后，黑曜和摇光护送着顾淮安朝西院走去。,4478.8,4485.54
816,mjlc1-10.mp3,../mjlc/10-140.mp3,尽管是自己的地盘，但两人还是非常谨慎。,4485.54,4490.87
817,mjlc1-10.mp3,../mjlc/10-150.mp3,这不……,-0.001,-0.001
818,mjlc1-10.mp3,../mjlc/10-160.mp3,刚到楼下，就听到一阵诡异的动静。,4490.87,4493.42
819,mjlc1-10.mp3,../mjlc/10-180.mp3,摇光几步冲上二楼，结果发现……,4495.16,4498.46
820,mjlc1-10.mp3,../mjlc/10-190.mp3,走廊上，一个白色小身影蹲在那里，披散着黑长的头发，阴森森的……,4498.97,4505.69
821,mjlc1-10.mp3,../mjlc/10-210.mp3,摇光语气很冲。,4507.78,4509.13
822,mjlc1-10.mp3,../mjlc/10-220.mp3,麻痹吓老子一跳，还以为是女鬼！,4510.02,4513.14
823,mjlc1-10.mp3,../mjlc/10-230.mp3,听到声音，顾好好慢慢抬起小脑袋，“叔叔……”,4514.54,4520.29
824,mjlc1-10.mp3,../mjlc/10-250.mp3,可能因为他太凶，顾好好缩缩肩膀，再瘪瘪小嘴……,4522.19,4526.81
825,mjlc1-10.mp3,../mjlc/10-270.mp3,低沉男声伴随着脚步传来。,4528.44,4530.78
826,mjlc1-10.mp3,../mjlc/10-280.mp3,摇光转身,4531.44,4532.28
827,mjlc1-10.mp3,../mjlc/10-300.mp3,顾好好瘪着小嘴，表情委屈。,4534.82,4538.62
828,mjlc1-10.mp3,../mjlc/10-310.mp3,我能有什么坏心眼呢？,4538.62,4541.23
829,mjlc1-10.mp3,../mjlc/10-320.mp3,我只是故意在这里等你们罢了……,4541.23,4545.39
830,mjlc1-10.mp3,../mjlc/10-330.mp3,顾淮安已经来到跟前，他垂首看着蹲在地上穿白裙子的小姑娘，,4545.39,4553.59
831,mjlc1-10.mp3,../mjlc/10-350.mp3,顾好好仰着小脸蛋，就着头顶的灯光，刚好能看到他英俊的眉眼。,4553.59,4560.84
832,mjlc1-10.mp3,../mjlc/10-360.mp3,忍不住再次感叹：哥哥长的真好看啊，这样逆天的颜值，真的不考虑直接进娱乐圈当男明星吗？,4560.84,4573.26
833,mjlc1-10.mp3,../mjlc/10-380.mp3,顾淮安问。,4573.26,4575.33
834,mjlc1-10.mp3,../mjlc/10-390.mp3,顾好好摇摇小脑袋，“不是的，哥哥。”,4575.33,4581.03
835,mjlc1-10.mp3,../mjlc/10-400.mp3,刚被喊叔叔的摇光：“……”,4581.03,4582.95
836,mjlc1-10.mp3,../mjlc/10-410.mp3,卒。,4583.4,4584.06
837,mjlc1-10.mp3,../mjlc/10-420.mp3,顾好好继续，“安安他很乖的，才不会这么晚了还在外面乱跑。”,4586.19,4595.09
838,mjlc1-10.mp3,../mjlc/10-430.mp3,顾淮安：“……”,-0.001,-0.001
839,mjlc1-10.mp3,../mjlc/10-440.mp3,有被内涵到。,4596.16,4597.66
840,mjlc1-10.mp3,../mjlc/10-450.mp3,两个保镖则在心里吐槽：,4598.91,4601.01
841,mjlc1-10.mp3,../mjlc/10-470.mp3,“哥哥。”顾好好伸出小手，指着自己的房间，“房间有好多虫子，我不敢睡觉。”,4603.76,4613.66
